year_weeks,other_יהודה ושומרון,other_מחוז הדרום,other_מחוז המרכז,other_מחוז הצפון,other_מחוז חיפה,other_מחוז ירושלים,other_מחוז תל אביב,אבטיחים_other,אבטיחים_יהודה ושומרון,אבטיחים_מחוז הדרום,אבטיחים_מחוז המרכז,אבטיחים_מחוז הצפון,אבטיחים_מחוז חיפה,אבטיחים_מחוז תל אביב,אשכוליות_other,אשכוליות_יהודה ושומרון,אשכוליות_מחוז הדרום,אשכוליות_מחוז המרכז,אשכוליות_מחוז הצפון,אשכוליות_מחוז חיפה,אשכוליות_מחוז ירושלים,אשכוליות_מחוז תל אביב,בטטות_other,בטטות_מחוז הדרום,בטטות_מחוז המרכז,בטטות_מחוז הצפון,בטטות_מחוז חיפה,בטטות_מחוז תל אביב,בצלים_other,בצלים_יהודה ושומרון,בצלים_מחוז הדרום,בצלים_מחוז המרכז,בצלים_מחוז הצפון,בצלים_מחוז חיפה,בצלים_מחוז ירושלים,בצלים_מחוז תל אביב,גזרים_other,גזרים_מחוז הדרום,גזרים_מחוז המרכז,גזרים_מחוז הצפון,גזרים_מחוז חיפה,גזרים_מחוז ירושלים,גזרים_מחוז תל אביב,חסה_other,חסה_יהודה ושומרון,חסה_מחוז הדרום,חסה_מחוז המרכז,חסה_מחוז הצפון,חסה_מחוז חיפה,חסה_מחוז ירושלים,חסה_מחוז תל אביב,חצילים_other,חצילים_יהודה ושומרון,חצילים_מחוז הדרום,חצילים_מחוז המרכז,חצילים_מחוז הצפון,חצילים_מחוז חיפה,חצילים_מחוז ירושלים,חצילים_מחוז תל אביב,כרוב_other,כרוב_יהודה ושומרון,כרוב_מחוז הדרום,כרוב_מחוז המרכז,כרוב_מחוז הצפון,כרוב_מחוז חיפה,כרוב_מחוז ירושלים,כרוב_מחוז תל אביב,לימונים_other,לימונים_מחוז הדרום,לימונים_מחוז המרכז,לימונים_מחוז הצפון,לימונים_מחוז חיפה,לימונים_מחוז תל אביב,לפת_other,לפת_יהודה ושומרון,לפת_מחוז הדרום,לפת_מחוז המרכז,לפת_מחוז הצפון,לפת_מחוז חיפה,לפת_מחוז תל אביב,מלונים_other,מלונים_יהודה ושומרון,מלונים_מחוז הדרום,מלונים_מחוז המרכז,מלונים_מחוז הצפון,מלונים_מחוז חיפה,מלונים_מחוז ירושלים,מלונים_מחוז תל אביב,מלפפונים_other,מלפפונים_יהודה ושומרון,מלפפונים_מחוז הדרום,מלפפונים_מחוז המרכז,מלפפונים_מחוז הצפון,מלפפונים_מחוז חיפה,מלפפונים_מחוז ירושלים,מלפפונים_מחוז תל אביב,סלק_other,סלק_יהודה ושומרון,סלק_מחוז הדרום,סלק_מחוז המרכז,סלק_מחוז הצפון,סלק_מחוז חיפה,סלק_מחוז ירושלים,סלק_מחוז תל אביב,עגבניות_other,עגבניות_יהודה ושומרון,עגבניות_מחוז הדרום,עגבניות_מחוז המרכז,עגבניות_מחוז הצפון,עגבניות_מחוז חיפה,עגבניות_מחוז ירושלים,עגבניות_מחוז תל אביב,ענבים_other,ענבים_יהודה ושומרון,ענבים_מחוז הדרום,ענבים_מחוז המרכז,ענבים_מחוז הצפון,ענבים_מחוז חיפה,ענבים_מחוז תל אביב,פומלית_other,פומלית_מחוז הדרום,פומלית_מחוז המרכז,פומלית_מחוז הצפון,פומלית_מחוז חיפה,פומלית_מחוז תל אביב,פלפלים_other,פלפלים_יהודה ושומרון,פלפלים_מחוז הדרום,פלפלים_מחוז המרכז,פלפלים_מחוז הצפון,פלפלים_מחוז חיפה,פלפלים_מחוז ירושלים,פלפלים_מחוז תל אביב,צנון_other,צנון_יהודה ושומרון,צנון_מחוז הדרום,צנון_מחוז המרכז,צנון_מחוז הצפון,צנון_מחוז ירושלים,צנון_מחוז תל אביב,צנונית_other,צנונית_יהודה ושומרון,צנונית_מחוז הדרום,צנונית_מחוז המרכז,צנונית_מחוז הצפון,קולורבי_other,קולורבי_יהודה ושומרון,קולורבי_מחוז הדרום,קולורבי_מחוז המרכז,קולורבי_מחוז הצפון,קולורבי_מחוז חיפה,קולורבי_מחוז ירושלים,קולורבי_מחוז תל אביב,קישואים_other,קישואים_יהודה ושומרון,קישואים_מחוז הדרום,קישואים_מחוז המרכז,קישואים_מחוז הצפון,קישואים_מחוז חיפה,קישואים_מחוז ירושלים,קישואים_מחוז תל אביב,קלמנטינות_other,קלמנטינות_יהודה ושומרון,קלמנטינות_מחוז הדרום,קלמנטינות_מחוז המרכז,קלמנטינות_מחוז הצפון,קלמנטינות_מחוז חיפה,קלמנטינות_מחוז תל אביב,"תפו""א_other","תפו""א_יהודה ושומרון","תפו""א_מחוז הדרום","תפו""א_מחוז המרכז","תפו""א_מחוז הצפון","תפו""א_מחוז חיפה","תפו""א_מחוז ירושלים","תפו""א_מחוז תל אביב",תפוזים_other,תפוזים_מחוז הדרום,תפוזים_מחוז המרכז,תפוזים_מחוז הצפון,תפוזים_מחוז חיפה,תפוזים_מחוז תל אביב,תפוחים_other,תפוחים_מחוז הדרום,תפוחים_מחוז המרכז,תפוחים_מחוז הצפון,תפוחים_מחוז חיפה,תפוחים_מחוז תל אביב
2010-03-08/2010-03-14,0.0,0.0,0.0,4300.0,0.0,0,0.0,0,0,0,0,0,0,0,1700,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,2700,8700.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,7900.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,9670.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,8100,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,9400.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,1300.0,0,0.0,0.0,0.0,0,0.0,24850.0,0,0.0,0.0,0.0,0.0,0,0,12600.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0
2010-03-15/2010-03-21,0.0,8000.0,2720.0,0.0,7000.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4200,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,4800.0,0.0,0.0,0,0,19800.0,0,0.0,0,0.0,0,0.0,0,2400.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,24700,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,1350.0,7000.0,0.0,0,0,0,13400.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,4114.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,9500.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,38250.0,0,0.0,0.0,0.0,0.0,0,0,9600.0,7200.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0
2010-03-22/2010-03-28,0.0,0.0,1000.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,8900.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,11000.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,700.0,0.0,0.0,11200.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,21750.0,0,0.0,0.0,0.0,0.0,0,0,7000.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0
2010-03-29/2010-04-04,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,4250.0,0,0.0,0.0,0.0,0,0.0,16650.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0
2010-04-05/2010-04-11,0.0,75.0,23500.0,2200.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3500,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0,0,0.0,0,18000.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,100.0,0,0,0,0,0,2700.0,5000,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,200.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,25450.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,17350.0,0.0,0.0,50.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,900.0,0,0.0,0.0,0.0,0,0.0,38000.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0
2010-04-12/2010-04-18,0.0,0.0,1400.0,2000.0,0.0,0,0.0,0,0,0,0,0,0,0,1650,0,0,600,4000,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0,0,0.0,0,54814.0,0,0.0,0,0.0,0,0.0,0.0,0.0,225,0.0,0.0,0,0,600,0.0,0,0.0,0,0,0,0,8700,0.0,3600,450,0,0,0.0,2400.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,800.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,19602.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,6000.0,0.0,3500.0,375.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,4800.0,0.0,0.0,0.0,0.0,750,0,0,0,0,0.0,0.0,0.0,0,0,0,1750.0,0,0.0,0.0,0.0,0,0.0,5200.0,0,0.0,0.0,0.0,0.0,0,0,1500.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0
2010-04-19/2010-04-25,0.0,1200.0,7660.0,2520.0,0.0,0,0.0,0,0,0,0,0,0,0,6550,0,0,0,8600,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0,0,0.0,0,12000.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,1200.0,0,900,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,400.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,525.0,0,0,0.0,0,7320.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,5000.0,0.0,0.0,375.0,0,0,7400.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,2000.0,0.0,675,0,0,0,0,0.0,0.0,0.0,0,0,0,2800.0,0,0.0,0.0,0.0,0,0.0,0.0,0,2700.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0
2010-04-26/2010-05-02,0.0,2160.0,14430.0,0.0,800.0,0,0.0,2400,0,4800,0,0,0,0,0,0,0,0,6900,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,2600.0,5700.0,0.0,0.0,0,0,0.0,0,12000.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,4000,4900,0,0,8700.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,5500.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,8025.0,0.0,0,0,750,13250.0,0.0,0.0,1600.0,0.0,0.0,0,0,0.0,0,16512.0,240.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2100,0,0,0,0,0.0,0,250.0,0.0,0.0,0.0,0,0,0.0,0.0,1200,0,0,0,0,0,0,0.0,0,0,0.0,0.0,3200.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,1500.0,0,0.0,0.0,0.0,0,0.0,1200.0,0,1200.0,0.0,0.0,0.0,0,0,0.0,400.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0
2010-05-03/2010-05-09,0.0,3250.0,1000.0,500.0,30.0,0,0.0,0,0,0,0,0,600,0,0,0,0,0,2800,0,0,0,0.0,0.0,0.0,0,0.0,0,9300.0,0.0,0.0,0.0,8500.0,0.0,0.0,0,0,0.0,0,23045.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,450,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,400.0,0.0,0,0,0.0,0,0.0,0,11600.0,1790.0,0.0,600,0,0,14100.0,0.0,22000.0,0.0,0.0,0.0,0,0,0.0,0,6894.0,2869.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,5750.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,3000,0,0.0,0.0,0.0,0.0,0.0,675,0,0,0,0,0.0,0.0,0.0,0,0,0,520.0,0,0.0,0.0,0.0,0,0.0,0.0,0,500.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0
2010-05-10/2010-05-16,0.0,4500.0,1900.0,1500.0,0.0,0,0.0,0,0,94000,0,0,0,0,3900,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,14000.0,0.0,0.0,0.0,6700.0,0.0,0.0,0,0,0.0,0,17600.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,900.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,800.0,0.0,0,0,0.0,0,0.0,0,2050.0,3600.0,0.0,0,0,0,500.0,0.0,32050.0,0.0,0.0,0.0,0,0,0.0,0,8174.0,1476.0,0.0,0.0,0,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,3200.0,0,0,0.0,0.0,800.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,2500.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0
2010-05-17/2010-05-23,0.0,650.0,6675.0,0.0,0.0,0,0.0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,10900.0,0.0,0.0,0.0,450.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,400.0,1200.0,0.0,7500,0,0,0.0,0.0,0.0,4800.0,0.0,0.0,0,0,0.0,0,23600.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1000.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,3200.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,5900.0,0.0,0.0,0.0,0,0,0.0,0.0,0,1400.0,0,0.0,0.0,0,0.0,0.0,0.0,0
2010-05-24/2010-05-30,0.0,3000.0,1300.0,0.0,0.0,24000,0.0,0,0,0,0,17600,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,7700.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,17820.0,0,0,3800,0,0,0.0,0,0,0,0,0.0,0.0,0.0,800.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,400.0,1085.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,7870.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,9000.0,0.0,0.0,15.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,14850.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,24,0.0,0.0,0,0.0,0.0,0.0,0
2010-05-31/2010-06-06,0.0,0.0,1296.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,11050.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,43250,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,3800.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,9000.0,0.0,0.0,0,0,0.0,0,1350.0,0.0,0.0,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,4500.0,0.0,0.0,6000.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,7650.0,18500.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,4900.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0
2010-06-07/2010-06-13,0.0,10000.0,2950.0,0.0,0.0,0,0.0,4800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,23380.0,0.0,0.0,0.0,0.0,700.0,0.0,0,0,5200.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,9300,0.0,0,14850.0,0,0,0,0,0,10200.0,0,0,0,0,0.0,0.0,0.0,1000.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,9000.0,1200.0,0.0,8400,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4700.0,0,10569.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,7500.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,250.0,0,0.0,0.0,0.0,0
2010-06-14/2010-06-20,0.0,0.0,0.0,350.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,4000.0,0.0,0.0,0.0,1200.0,0.0,0.0,0,0,7425.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,4800,0.0,0,0,0,0,0.0,0.0,0.0,1200.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7800.0,0,8750.0,0.0,0.0,5055.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3625.0,27500.0,0.0,20125.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,3200.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,600.0,0,0.0,0.0,0.0,0
2010-06-21/2010-06-27,0.0,750.0,450.0,0.0,1000.0,0,0.0,0,0,16800,0,0,0,0,3000,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,13800.0,0.0,0.0,0.0,600.0,0.0,0.0,0,0,2800.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,2200.0,0.0,0,0,0.0,0,0.0,0,0.0,400.0,0.0,0,0,0,0.0,0.0,0.0,4900.0,0.0,0.0,0,0,7550.0,0,7254.0,0.0,0.0,6900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,750.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,200.0,0,0.0,0.0,0.0,0
2010-06-28/2010-07-04,0.0,0.0,0.0,0.0,0.0,0,0.0,19800,0,25200,9200,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,37600,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,4300.0,600.0,300.0,0,0,0,0.0,0.0,0.0,13300.0,0.0,0.0,0,0,15350.0,0,0.0,0.0,0.0,2808.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3300.0,0.0,0.0,8500.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,6550.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,5800.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,200.0,0,200.0,0.0,0.0,0
2010-07-05/2010-07-11,0.0,0.0,0.0,1632.0,0.0,0,0.0,0,0,22750,0,8000,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,13500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,8100.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,3600.0,600.0,0.0,0,0,0,0.0,0.0,0.0,1750.0,0.0,0.0,0,0,8790.0,0,3050.0,0.0,7704.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,8870.0,0.0,0.0,2750.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,400,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0
2010-07-12/2010-07-18,0.0,0.0,0.0,6648.0,0.0,0,0.0,1600,0,21000,21100,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,32900.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9000.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,5000,300.0,0,0.0,0,0,0,0,7200,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10758.0,0,3775.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,5250.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0
